A Classic Education - NightOwl,2.91,0.01166587659671726
ANiMAL - Clinic A,0.22,0.021004068788182395
ANiMAL - Easy Tiger,0.17,0.014587332307699432
ANiMAL - Rockshow,0.25,0.012070267018392242
Actions - Devil's Words,1.05,0.0050811023434251396
Actions - One Minute Smile,0.41,0.024454046770443872
Actions - South Of The Water,0.22,0.03393609881330105
Aimee Norwich - Child,2.35,0.00528347331941819
Alexander Ross - Goodbye Bolero,1.47,0.0071630371689078275
Alexander Ross - Velvet Curtain,0.54,0.009718395282704153
Angela Thomas Wade - Milk Cow Blues,1.36,0.014211994837705034
Atlantis Bound - It Was My Fault For Waiting,2.59,0.011184156133862935
Auctioneer - Our Future Faces,1.64,0.02405205453631566
AvaLuna - Waterduct,0.54,0.011569379813032526
BigTroubles - Phantom,3.88,0.020417069966814156
Bill Chudziak - Children Of No-one,2.06,0.008660519138225322
Black Bloc - If You Want Success,0.28,0.015047695393699122
Celestial Shore - Die For Us,2.88,0.00717684486208293
Chris Durban - Celebrate,2.35,0.006627218934911243
Clara Berry And Wooldog - Air Traffic,3.19,0.01729648263017401
Clara Berry And Wooldog - Stella,1.73,0.005108766330241082
Clara Berry And Wooldog - Waltz For My Victims,2.04,0.011400537996816897
Cnoc An Tursa - Bannockburn,0.3,0.020359626721709986
Creepoid - OldTree,1.66,0.006617964848252017
Dark Ride - Burning Bridges,0.56,0.021473216520333918
Dreamers Of The Ghetto - Heavy Love,3.78,0.0033899878975125943
Drumtracks - Ghost Bitch,3.79,0.0028003851196297855
Faces On Film - Waiting For Ga,0.45,0.007763001377008577
Fergessen - Back From The Start,0.33,0.023704331200570625
Fergessen - Nos Palpitants,0.29,0.005040050688509781
Fergessen - The Wind,0.54,0.005208333333333333
Flags - 54,0.3,0.009513428063491022
Giselle - Moss,3.84,0.009906463664281853
Grants - PunchDrunk,2.69,0.014662621718878199
Helado Negro - Mitad Del Mundo,2.29,0.0054990273829118655
Hezekiah Jones - Borrowed Heart,3.71,0.004139442324192675
Hollow Ground - Left Blind,0.31,0.018833552536144976
Hop Along - Sister Cities,0.63,0.003528311338192482
Invisible Familiars - Disturbing Wildlife,0.46,0.02743557047633998
James May - All Souls Moon,0.87,0.013571918705130215
James May - Dont Let Go,2.2,0.008259587020648967
James May - If You Say,2.21,0.007736943907156673
James May - On The Line,1.96,0.007804198499523386
Jay Menon - Through My Eyes,4.11,0.0039469974626444885
Johnny Lokke - Promises & Lies,2.36,0.013986013986013986
Johnny Lokke - Whisper To A Scream,2.19,0.011740861873330389
"Jokers, Jacks & Kings - Sea Of Leaves",0.29,0.010435592516851944
Leaf - Come Around,2.09,0.011338709978767559
Leaf - Summerghost,0.25,0.008620689655172414
Leaf - Wicked,1.02,0.005240501590866554
Lushlife - Toynbee Suite,0.32,0.011136601474317201
Matthew Entwistle - Dont You Ever,3.34,0.008770656287725257
Meaxic - Take A Step,0.96,0.010611419057932172
Meaxic - You Listen,1.79,0.0072689647730473156
Music Delta - 80s Rock,0.95,0.05417158018867924
Music Delta - Beatles,0.7,0.05498506301462777
Music Delta - Britpop,1.39,0.027182136959755028
Music Delta - Country1,1.02,0.028782894736842108
Music Delta - Country2,1.63,0.0
Music Delta - Disco,1.4,0.032056430948921244
Music Delta - Gospel,1.57,0.03961060055119513
Music Delta - Grunge,0.98,0.023892493531148012
Music Delta - Hendrix,3.28,0.05039320411647344
Music Delta - Punk,1.07,0.034767444427275335
Music Delta - Reggae,1.58,0.0
Music Delta - Rock,0.64,0.0
Music Delta - Rockabilly,1.09,0.038536891427333055
Night Panther - Fire,1.84,0.009389843298206944
North To Alaska - All The Same,0.31,0.016119746689694875
Patrick Talbot - A Reason To Leave,0.69,0.007699843680951303
Patrick Talbot - Set Me Free,1.39,0.0137939533689307
Phre The Eon - Everybody's Falling Apart,2.18,0.0044559380477090516
Port St Willow - Stay Even,0.27,0.009463281038989576
Remember December - C U Next Time,2.44,0.00824016897391398
Secret Mountains - High Horse,4.05,0.0056258725843192
Skelpolu - Human Mistakes,3.85,0.0030799014431538187
Skelpolu - Together Alone,3.45,0.021472391144471494
Snowmine - Curfews,4.04,0.010901371183201704
Spike Mullings - Mike's Sulking,2.24,0.007785888421509991
St Vitus - Word Gets Around,1.77,0.008090293546486578
Steven Clark - Bounty,0.37,0.013818764707407633
Strand Of Oaks - Spacestation,2.21,0.012302051346140113
Sweet Lights - You Let Me Down,0.28,0.025511384672343575
Swinging Steaks - Lost My Way,1.91,0.0032242739132551873
The Districts - Vermont,3.75,0.013149071410191693
The Long Wait - Back Home To Blue,2.16,0.011509775435842485
The Scarlet Brand - Les Fleurs Du Mal,2.23,0.013173610032913861
The So So Glos - Emergency,1.36,0.03592814371257485
The Wrong'Uns - Rothko,2.79,0.009884388516088805
Tim Taler - Stalker,0.74,0.004204892893464033
Titanium - Haunted Age,1.67,0.012082703778498011
Traffic Experiment - Once More (With Feeling),3.41,0.011487318625397758
Traffic Experiment - Sirens,1.91,0.0071181227998315545
Triviul - Angelsaint,2.2,0.004221204113309753
Triviul - Dorothy,2.49,0.02665843902205481
Voelund - Comfort Lives In Belief,1.64,0.009519492293744334
Wall Of Death - Femme,3.03,0.020910346391979
Young Griffo - Blood To Bone,0.91,0.011783941827408807
Young Griffo - Facade,2.81,0.005950483878236638
Young Griffo - Pennies,1.46,0.010791581685339991
